Credora;Devedora;Referencia;Trafego;POI;Rel;DESC;GH;Chamadas;Minutos;Tarifa;R$_Liq;PIS_Cofins;ICMS;R$_Bruto;CN_RELACIONAMENTO;CBS;IBS_Municipal;IBS_Estadual;EOT_Ponta;Corredor
012;011;202603;202603;6CTB026I;00;NEN5;D;000000000027;000000000137,5;0,00787;0000000000001,08;0000000000000,04;0000000000000,00;0000000000001,12;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;355
012;011;202603;202603;6CTB026I;00;NEN5;N;000000000009;000000000007,7;0,00787;0000000000000,06;0000000000000,00;0000000000000,00;0000000000000,06;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;355
012;011;202603;202603;6CTB026I;00;NEN5;R;000000000004;000000000005,6;0,00787;0000000000000,04;0000000000000,00;0000000000000,00;0000000000000,04;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;355
012;011;202603;202603;6CTB032I;00;NEN4;N;000000000072;000000000322,2;0,00605;0000000000001,95;0000000000000,07;0000000000000,00;0000000000002,02;;0000000000000,02;0000000000000,00;0000000000000,00;000000000000000;355
012;011;202603;202603;6CTB032I;00;NEN5;D;000000000054;000000000259,5;0,00787;0000000000002,04;0000000000000,08;0000000000000,00;0000000000002,12;;0000000000000,02;0000000000000,00;0000000000000,00;000000000000000;355
012;011;202603;202603;6CTB032I;00;NEN5;N;000000000021;000000000062,7;0,00787;0000000000000,49;0000000000000,02;0000000000000,00;0000000000000,51;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;355
012;011;202603;202603;7CTB002I;00;NEN4;N;000000000025;000000000038,3;0,00605;0000000000000,23;0000000000000,01;0000000000000,00;0000000000000,24;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;351
012;011;202603;202603;7CTB002I;00;NEN4;R;000000000002;000000000010,1;0,00423;0000000000000,04;0000000000000,00;0000000000000,00;0000000000000,04;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;351
012;011;202603;202603;7CTB002I;00;NEN5;D;000000000022;000000000035,3;0,00787;0000000000000,28;0000000000000,01;0000000000000,00;0000000000000,29;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;351
012;011;202603;202603;7CTB002I;00;NEN5;N;000000000003;000000000003,0;0,00787;0000000000000,02;0000000000000,00;0000000000000,00;0000000000000,02;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;351
012;011;202603;202603;7CTB002I;00;NEN5;R;000000000002;000000000010,1;0,00787;0000000000000,08;0000000000000,00;0000000000000,00;0000000000000,08;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;351
012;011;202603;202603;7CTB017I;00;NEN4;N;000000000033;000000000103,4;0,0061;0000000000000,63;0000000000000,02;0000000000000,00;0000000000000,65;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;143
012;011;202603;202603;7CTB017I;00;NEN5;D;000000000030;000000000091,7;0,00787;0000000000000,72;0000000000000,03;0000000000000,00;0000000000000,75;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;143
012;011;202603;202603;7CTB017I;00;NEN5;N;000000000003;000000000011,7;0,00787;0000000000000,09;0000000000000,00;0000000000000,00;0000000000000,09;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;143
012;011;202603;202603;7CTB024I;00;NEN4;N;000000000009;000000000027,6;0,0061;0000000000000,17;0000000000000,01;0000000000000,00;0000000000000,18;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;143
012;011;202603;202603;7CTB024I;00;NEN5;D;000000000005;000000000018,4;0,00787;0000000000000,14;0000000000000,01;0000000000000,00;0000000000000,15;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;143
012;011;202603;202603;7CTB024I;00;NEN5;N;000000000006;000000000009,2;0,00787;0000000000000,07;0000000000000,00;0000000000000,00;0000000000000,07;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;143
012;011;202603;202603;8CTB029I;00;NEN4;N;000000000017;000000000033,8;0,00608;0000000000000,21;0000000000000,01;0000000000000,00;0000000000000,22;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;361
012;011;202603;202603;8CTB029I;00;NEN5;D;000000000015;000000000031,0;0,00787;0000000000000,24;0000000000000,01;0000000000000,00;0000000000000,25;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;361
012;011;202603;202603;8CTB029I;00;NEN5;N;000000000002;000000000002,8;0,00787;0000000000000,02;0000000000000,00;0000000000000,00;0000000000000,02;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;361
012;011;202603;202603;CO100816;00;NEN4;N;000000000037;000000000109,2;0,00608;0000000000000,66;0000000000000,03;0000000000000,00;0000000000000,69;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;363
012;011;202603;202603;CO100816;00;NEN4;R;000000000001;000000000000,5;0,00425;0000000000000,00;0000000000000,00;0000000000000,00;0000000000000,00;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;363
012;011;202603;202603;CO100816;00;NEN5;D;000000000024;000000000083,0;0,00787;0000000000000,65;0000000000000,02;0000000000000,00;0000000000000,67;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;363
012;011;202603;202603;CO100816;00;NEN5;N;000000000014;000000000026,2;0,00787;0000000000000,21;0000000000000,01;0000000000000,00;0000000000000,22;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;363
012;011;202603;202603;CO100816;00;NEN5;R;000000000001;000000000000,5;0,00787;0000000000000,00;0000000000000,00;0000000000000,00;0000000000000,00;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;363
012;011;202603;202603;CO100978;00;NSN4;N;000000000002;000000000001,0;0,00608;0000000000000,01;0000000000000,00;0000000000000,00;0000000000000,01;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;052
012;011;202603;202603;CO100978;00;NSN4;N;000000000011;000000000005,5;0,00608;0000000000000,03;0000000000000,00;0000000000000,00;0000000000000,03;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;207
012;011;202603;202603;CO100978;00;NSN4;N;000000000170;000000000266,8;0,00608;0000000000001,62;0000000000000,06;0000000000000,00;0000000000001,68;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;251
012;011;202603;202603;CO100978;00;NSN4;N;000000000015;000000000055,7;0,00608;0000000000000,34;0000000000000,01;0000000000000,00;0000000000000,35;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;252
012;011;202603;202603;CO100978;00;NSN4;N;000000000022;000000000039,2;0,00608;0000000000000,24;0000000000000,01;0000000000000,00;0000000000000,25;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;757
012;011;202603;202603;CO100978;00;NSN4;N;000000000004;000000000004,9;0,00608;0000000000000,03;0000000000000,00;0000000000000,00;0000000000000,03;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;953
012;011;202603;202603;CO100978;00;NSN4;R;000000000004;000000000011,2;0,00425;0000000000000,05;0000000000000,00;0000000000000,00;0000000000000,05;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;251
012;011;202603;202603;CO100978;00;NSN4;R;000000000001;000000000001,3;0,00425;0000000000000,01;0000000000000,00;0000000000000,00;0000000000000,01;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;757
012;011;202603;202603;CO100978;00;NSN5;D;000000000008;000000000004,0;0,00787;0000000000000,03;0000000000000,00;0000000000000,00;0000000000000,03;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;207
012;011;202603;202603;CO100978;00;NSN5;D;000000000129;000000000152,2;0,00787;0000000000001,20;0000000000000,05;0000000000000,00;0000000000001,25;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;251
012;011;202603;202603;CO100978;00;NSN5;D;000000000011;000000000043,7;0,00787;0000000000000,34;0000000000000,01;0000000000000,00;0000000000000,35;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;252
012;011;202603;202603;CO100978;00;NSN5;D;000000000018;000000000035,4;0,00787;0000000000000,28;0000000000000,01;0000000000000,00;0000000000000,29;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;757
012;011;202603;202603;CO100978;00;NSN5;D;000000000004;000000000004,9;0,00787;0000000000000,04;0000000000000,00;0000000000000,00;0000000000000,04;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;953
012;011;202603;202603;CO100978;00;NSN5;N;000000000002;000000000001,0;0,00787;0000000000000,01;0000000000000,00;0000000000000,00;0000000000000,01;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;052
012;011;202603;202603;CO100978;00;NSN5;N;000000000003;000000000001,5;0,00787;0000000000000,01;0000000000000,00;0000000000000,00;0000000000000,01;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;207
012;011;202603;202603;CO100978;00;NSN5;N;000000000042;000000000106,5;0,00787;0000000000000,84;0000000000000,03;0000000000000,00;0000000000000,87;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;251
