Credora;Devedora;Referencia;Trafego;POI;Rel;DESC;GH;Chamadas;Minutos;Tarifa;R$_Liq;PIS_Cofins;ICMS;R$_Bruto;CN_RELACIONAMENTO;CBS;IBS_Municipal;IBS_Estadual;EOT_Ponta;Corredor
025;011;202603;202601;7CTB028I;00;NENL;N;000000000173;000000000459,3;0,00626;0000000000002,88;0000000000000,11;0000000000000,00;0000000000002,99;;0000000000000,03;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7CTB028I;00;NENL;R;000000000003;000000000033,0;0,00438;0000000000000,14;0000000000000,01;0000000000000,00;0000000000000,15;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7CTB031I;00;NENL;N;000000000030;000000000314,0;0,00626;0000000000001,97;0000000000000,07;0000000000000,00;0000000000002,04;;0000000000000,02;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7CTB031I;00;NENL;R;000000000002;000000000020,3;0,00438;0000000000000,09;0000000000000,00;0000000000000,00;0000000000000,09;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7CTB033I;00;GE8L;N;000000000001;000000000029,3;0,00626;0000000000000,18;0000000000000,01;0000000000000,00;0000000000000,19;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7CTB034I;00;NENL;N;000000000022;000000000035,5;0,00626;0000000000000,22;0000000000000,01;0000000000000,00;0000000000000,23;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7OIF069I;00;GE8L;N;000000000136;000000000887,4;0,00626;0000000000005,56;0000000000000,21;0000000000000,00;0000000000005,77;;0000000000000,05;0000000000000,00;0000000000000,00;000000000000001;025
025;011;202603;202601;7OIF069I;00;GE8L;R;000000000004;000000000016,8;0,00438;0000000000000,07;0000000000000,00;0000000000000,00;0000000000000,07;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7OIF081I;00;NENL;N;000000000002;000000000006,0;0,00626;0000000000000,04;0000000000000,00;0000000000000,00;0000000000000,04;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7OIF082I;00;NENL;N;000000000004;000000000009,1;0,00626;0000000000000,06;0000000000000,00;0000000000000,00;0000000000000,06;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7OIF086I;00;NENL;N;000000000075;000000000573,0;0,00626;0000000000003,59;0000000000000,14;0000000000000,00;0000000000003,73;;0000000000000,03;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7OIF086I;00;NENL;R;000000000002;000000000025,7;0,00438;0000000000000,11;0000000000000,00;0000000000000,00;0000000000000,11;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7OIF089I;00;NENL;N;000000000001;000000000000,5;0,00626;0000000000000,00;0000000000000,00;0000000000000,00;0000000000000,00;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7TIF018I;00;NENL;N;000000000001;000000000001,2;0,00626;0000000000000,01;0000000000000,00;0000000000000,00;0000000000000,01;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;8ALG003I;00;NENL;N;000000000004;000000000005,6;0,00626;0000000000000,04;0000000000000,00;0000000000000,00;0000000000000,04;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;8CTB0021;00;NENL;N;000000000026;000000000247,5;0,00626;0000000000001,55;0000000000000,06;0000000000000,00;0000000000001,61;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;8CTB003I;00;NENL;N;000000000006;000000000017,3;0,00626;0000000000000,11;0000000000000,00;0000000000000,00;0000000000000,11;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;8CTB006I;00;NENL;N;000000000001;000000000001,2;0,00626;0000000000000,01;0000000000000,00;0000000000000,00;0000000000000,01;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;8CTB015I;00;NENL;N;000000000001;000000000003,6;0,00626;0000000000000,02;0000000000000,00;0000000000000,00;0000000000000,02;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;8CTB018I;00;NENL;N;000000000002;000000000008,5;0,00626;0000000000000,05;0000000000000,00;0000000000000,00;0000000000000,05;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;8CTB024I;00;NENL;N;000000000015;000000000075,2;0,00626;0000000000000,47;0000000000000,02;0000000000000,00;0000000000000,49;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;8CTB030I;00;NENL;N;000000000007;000000000018,6;0,00626;0000000000000,12;0000000000000,00;0000000000000,00;0000000000000,12;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;8CTB036I;00;NENL;N;000000000004;000000000009,7;0,00626;0000000000000,06;0000000000000,00;0000000000000,00;0000000000000,06;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;8OIF028I;00;NENL;N;000000000001;000000000007,3;0,00626;0000000000000,05;0000000000000,00;0000000000000,00;0000000000000,05;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;8OIF043I;00;NENL;N;000000000001;000000000000,7;0,00626;0000000000000,00;0000000000000,00;0000000000000,00;0000000000000,00;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;8OIF046I;00;NENL;N;000000000004;000000000014,9;0,00626;0000000000000,09;0000000000000,00;0000000000000,00;0000000000000,09;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;8OIF127I;00;NENL;N;000000000003;000000000002,6;0,00626;0000000000000,02;0000000000000,00;0000000000000,00;0000000000000,02;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;A021239;00;NENL;N;000000000070;000000000196,0;0,00626;0000000000001,23;0000000000000,05;0000000000000,00;0000000000001,28;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;A030901;00;NENL;N;000000000059;000000000186,4;0,00626;0000000000001,17;0000000000000,04;0000000000000,00;0000000000001,21;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;AP1TLF_N;00;NENL;N;000000000092;000000000202,8;0,00626;0000000000001,27;0000000000000,05;0000000000000,00;0000000000001,32;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;AP1TLF_N;00;NENL;R;000000000005;000000000019,9;0,00438;0000000000000,09;0000000000000,00;0000000000000,00;0000000000000,09;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;AP2TLF_N;00;NENL;N;000000000088;000000000234,9;0,00626;0000000000001,47;0000000000000,06;0000000000000,00;0000000000001,53;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;AP2TLF_N;00;NENL;R;000000000002;000000000007,7;0,00438;0000000000000,03;0000000000000,00;0000000000000,00;0000000000000,03;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;CO100812;00;NENL;N;000000115217;000000060519,6;0,00626;0000000000378,85;0000000000014,35;0000000000000,00;0000000000393,20;;0000000000003,41;0000000000000,00;0000000000000,00;000000000000038;025
025;011;202603;202601;CO100812;00;NENL;R;000000003571;000000001828,2;0,00438;0000000000008,01;0000000000000,30;0000000000000,00;0000000000008,31;;0000000000000,07;0000000000000,00;0000000000000,00;000000000000001;025
025;011;202603;202601;CO100814;00;NENL;N;000000122538;000000064426,1;0,00626;0000000000403,31;0000000000015,28;0000000000000,00;0000000000418,59;;0000000000003,63;0000000000000,00;0000000000000,00;000000000000040;025
025;011;202603;202601;CO100814;00;NENL;R;000000000651;000000000328,2;0,00438;0000000000001,44;0000000000000,05;0000000000000,00;0000000000001,49;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;025
