014;011;202607;202607;110110L4;0; LENV;N;1312203;1073156,4;0,01779;19091,45;723,24;0;19814,69
014;011;202607;202607;110110LA;0; LENV;N;1661784;1268081,9;0,01779;22559,18;854,6;0;23413,78
014;011;202607;202607;110110LC;0; LENV;N;6097113;3081158,5;0,01779;54813,81;2076,5;0;56890,31
014;011;202607;202607;110110LE;0; LENV;N;4802827;2429330,3;0,01779;43217,79;1637,21;0;44854,99
014;011;202607;202607;110110LG;0; LENV;N;1305985;1066378,3;0,01779;18970,87;718,67;0;19689,54
014;011;202607;202607;110110LM;0; LENV;N;1062800;599098,3;0,01779;10657,96;403,75;0;11061,71
014;011;202607;202607;110110LO;0; LENV;N;5399801;2721584;0,01779;48416,98;1834,17;0;50251,15
014;011;202607;202607;110110LZ;0; LENV;N;116446;112896,1;0,01779;2008,42;76,08;0;2084,51
014;011;202607;202607;1101200F;0; LENV;N;6721;4508,6;0,01779;80,21;3,04;0;83,25
014;011;202607;202607;1101200H;0; LENV;N;6524;4490,5;0,01779;79,89;3,03;0;82,91
014;011;202607;202607;1101200J;0; LENV;N;6679;4607,1;0,01779;81,96;3,1;0;85,07
014;011;202607;202607;11212002;0; LENV;N;2971;1555;0,01779;27,66;1,05;0;28,71
014;011;202607;202607;11212004;0; LENV;N;2964;1529,9;0,01779;27,22;1,03;0;28,25
014;011;202607;202607;11212006;0; LENV;N;2955;1558,6;0,01779;27,73;1,05;0;28,78
014;011;202607;202607;11212008;0; LENV;N;2197;2306,4;0,01779;41,03;1,55;0;42,59
014;011;202607;202607;1121200A;0; LENV;N;2130;2404,8;0,01779;42,78;1,62;0;44,4
014;011;202607;202607;1121200B;0; LENV;N;2288;2322,3;0,01779;41,31;1,57;0;42,88
014;011;202607;202607;1121200G;0; LENV;N;6;3;0,01779;0,05;0;0;0,06
014;011;202607;202607;1121200H;0; LENV;N;2083;1945,9;0,01779;34,62;1,31;0;35,93
014;011;202607;202607;1121200L;0; LENV;N;2159;2181,6;0,01779;38,81;1,47;0;40,28
014;011;202607;202607;1121200N;0; LENV;N;2239;2504;0,01779;44,55;1,69;0;46,23
014;011;202607;202607;11895002;0; LENV;N;15570;10031;0,01779;178,45;6,76;0;185,21
014;011;202607;202607;110110KL;0; LENV;R;34383;72382,2;0,01245;901,16;34,14;0;935,3
014;011;202607;202607;110110KN;0; LENV;R;7091;3690,9;0,01245;45,95;1,74;0;47,69
014;011;202607;202607;110110KP;0; LENV;R;6940;3614,7;0,01245;45;1,7;0;46,71
014;011;202607;202607;110110KR;0; LENV;R;33850;70894,5;0,01245;882,64;33,44;0;916,07
014;011;202607;202607;110110KY;0; LENV;R;34654;70303,6;0,01245;875,28;33,16;0;908,44
014;011;202607;202607;110110L0;0; LENV;R;7001;3625,6;0,01245;45,14;1,71;0;46,85
014;011;202607;202607;110110L2;0; LENV;R;7104;3672,8;0,01245;45,73;1,73;0;47,46
014;011;202607;202607;110110L4;0; LENV;R;33982;72220;0,01245;899,14;34,06;0;933,2
014;011;202607;202607;110110LA;0; LENV;R;34310;71632,2;0,01245;891,82;33,78;0;925,61
014;011;202607;202607;110110LC;0; LENV;R;7087;3770,2;0,01245;46,94;1,78;0;48,72
014;011;202607;202607;110110LE;0; LENV;R;7233;3798,9;0,01245;47,3;1,79;0;49,09
014;011;202607;202607;110110LG;0; LENV;R;33563;69417,4;0,01245;864,25;32,74;0;896,99
014;011;202607;202607;110110LM;0; LENV;R;2057;3048,9;0,01245;37,96;1,44;0;39,4
014;011;202607;202607;110110LO;0; LENV;R;83;136,6;0,01245;1,7;0,06;0;1,77
014;011;202607;202607;110110LZ;0; LENV;R;5681;10935,9;0,01245;136,15;5,16;0;141,31
014;011;202607;202607;1101200F;0; LENV;R;13;10,8;0,01245;0,13;0,01;0;0,14
014;011;202607;202607;1101200H;0; LENV;R;14;10,7;0,01245;0,13;0,01;0;0,14
014;011;202607;202607;1101200J;0; LENV;R;12;9;0,01245;0,11;0;0;0,12
014;011;202607;202607;11212002;0; LENV;R;2;1;0,01245;0,01;0;0;0,01
014;011;202607;202607;11212004;0; LENV;R;1;0,5;0,01245;0,01;0;0;0,01
014;011;202607;202607;11212006;0; LENV;R;2;3;0,01245;0,04;0;0;0,04
014;011;202607;202607;11212008;0; LENV;R;72;273,1;0,01245;3,4;0,13;0;3,53
014;011;202607;202607;1121200A;0; LENV;R;80;179,2;0,01245;2,23;0,08;0;2,32
014;011;202607;202607;1121200B;0; LENV;R;105;446,1;0,01245;5,55;0,21;0;5,76
014;011;202607;202607;1121200H;0; LENV;R;80;108,2;0,01245;1,35;0,05;0;1,4
014;011;202607;202607;1121200L;0; LENV;R;86;201,2;0,01245;2,5;0,09;0;2,6
014;011;202607;202607;1121200N;0; LENV;R;60;254,5;0,01245;3,17;0,12;0;3,29
