Credora;Devedora;Referencia;Trafego;POI;Rel;DESC;GH;Chamadas;Minutos;Tarifa;R$_Liq;PIS_Cofins;ICMS;R$_Bruto;CN_RELACIONAMENTO;CBS;IBS_Municipal;IBS_Estadual;EOT_Ponta;Corredor
035;200;202603;202603;8FLICTAB;00;NSNI;D;000000000020;000000000035,9;0,00671;0000000000000,24;0000000000000,01;0000000000000,00;0000000000000,25;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;931
035;200;202603;202603;8FLICTAB;00;NSNI;N;000000000005;000000000015,5;0,00671;0000000000000,10;0000000000000,00;0000000000000,00;0000000000000,10;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;031
035;200;202603;202603;8FLICTAB;00;NSNI;N;000000000005;000000000011,4;0,00671;0000000000000,08;0000000000000,00;0000000000000,00;0000000000000,08;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;253
035;200;202603;202603;8FLICTAB;00;NSNI;N;000000000004;000000000019,4;0,00671;0000000000000,13;0000000000000,00;0000000000000,00;0000000000000,13;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;355
035;200;202603;202603;8FLICTAB;00;NSNI;N;000000000006;000000000006,8;0,00671;0000000000000,05;0000000000000,00;0000000000000,00;0000000000000,05;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;931
035;200;202603;202603;8FLICTAB;00;NSNI;R;000000000001;000000000010,2;0,00671;0000000000000,07;0000000000000,00;0000000000000,00;0000000000000,07;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;031
035;200;202603;202603;8FLICTAB;00;NSNI;R;000000000001;000000000000,5;0,00671;0000000000000,00;0000000000000,00;0000000000000,00;0000000000000,00;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;355
035;200;202603;202603;8FLICTAB;00;NSNI;R;000000000002;000000000002,0;0,00671;0000000000000,01;0000000000000,00;0000000000000,00;0000000000000,01;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;931
035;200;202603;202603;8FLICTAB;00;NSNL;N;000000000015;000000000055,1;0,00631;0000000000000,35;0000000000000,01;0000000000000,00;0000000000000,36;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;035
035;200;202603;202603;8FLICTBB;00;NSNI;D;000000000012;000000000022,7;0,00671;0000000000000,15;0000000000000,01;0000000000000,00;0000000000000,16;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;031
035;200;202603;202603;8FLICTBB;00;NSNI;D;000000000004;000000000008,8;0,00671;0000000000000,06;0000000000000,00;0000000000000,00;0000000000000,06;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;253
035;200;202603;202603;8FLICTBB;00;NSNI;D;000000000008;000000000046,0;0,00671;0000000000000,31;0000000000000,01;0000000000000,00;0000000000000,32;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;355
035;200;202603;202603;8FLICTBB;00;NSNI;D;000000000001;000000000002,4;0,00671;0000000000000,02;0000000000000,00;0000000000000,00;0000000000000,02;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;705
