CREDORA;DEVEDORA;REFERENCIA;PERIODO_TRAFEGO;POI;TIPO_RELATORIO;DESCRITOR;GRUPO_HORARIO;CHAMADAS;MINUTOS;TARIFA;VALOR_LIQUIDO;VALOR_PIS_COFINS;VALOR_ICMS;VALOR_TOTAL;VALOR_TOTAL_REAL;OPERATOR_TYPE;EOT_CREDORA
035;030;202607;202607;ULAX_4759;00;LENL;R;6;7,3;0,00441;0,03;0,00;0,00;0,03;0,00;M;035
035;030;202607;202607;ULAX_4762;00;LENL;N;693;1655,1;0,00631;10,44;0,40;0,00;10,84;0,00;M;035
035;030;202607;202607;ULAX_4762;00;LENL;R;34;56,8;0,00441;0,25;0,01;0,00;0,26;0,00;M;035
035;030;202607;202607;ULAX_4765;00;LENL;N;449393;951961,5;0,00631;6006,88;227,56;0,00;6234,44;0,00;M;035
035;030;202607;202607;ULAX_4765;00;LENL;R;32784;65992,4;0,00441;291,03;11,03;0,00;302,06;0,00;M;035
035;030;202607;;;01;;;1327888;2778347,80;;17159,34;650,05;0,00;17809,39;0,00;;
048;068;202607;202607;SPOX_0134;00;LENL;N;1;4,9;0,00631;0,03;0,00;0,00;0,03;0,00;M;048
048;068;202607;202607;ULAX_4006;00;4LENL;N;3861;6605,9;0,00631;41,68;1,58;0,00;43,26;0,00;M;048
048;068;202607;202607;ULAX_4006;00;4LENL;R;350;653,1;0,00441;2,88;0,11;0,00;2,99;0,00;M;048
048;068;202607;202607;ULAX_4006;00;LENL;N;12313;23913,6;0,00631;150,89;5,72;0,00;156,61;0,00;M;048
048;068;202607;202607;ULAX_4006;00;LENL;R;1191;2017,9;0,00441;8,90;0,34;0,00;9,24;0,00;M;048
048;068;202607;;;01;;;17716;33195,40;;204,38;7,75;0,00;212,13;0,00;;
049;066;202607;202607;ULAX_1051;00;LENL;N;15008;26066,0;0,00631;164,48;6,23;0,00;170,71;0,00;M;049
049;066;202607;202607;ULAX_1051;00;LENL;R;1232;1633,7;0,00441;7,20;0,27;0,00;7,47;0,00;M;049
049;066;202607;202607;ULAX_5040;00;LENL;N;253;544,3;0,00631;3,43;0,13;0,00;3,56;0,00;M;049
049;066;202607;202607;ULAX_5040;00;LENL;R;21;14,9;0,00441;0,07;0,00;0,00;0,07;0,00;M;049
049;066;202607;;;01;;;16514;28258,90;;175,18;6,63;0,00;181,81;0,00;;
143;010;202607;202605;FACX_5107;00;LENL;N;1;3,4;0,00610;0,02;0,00;0,00;0,02;0,00;M;143
143;010;202607;202605;SPO_10619;00;LENL;N;1;2,5;0,00610;0,02;0,00;0,00;0,02;0,00;M;143
143;010;202607;202605;SPO_11400;00;LENL;N;1;5,2;0,00610;0,03;0,00;0,00;0,03;0,00;M;143
143;010;202607;202605;SPO_11400;00;LENL;R;3;14,5;0,00427;0,06;0,00;0,00;0,06;0,00;M;143
143;010;202607;202606;FACX_0127;00;LENL;N;1;0,5;0,00610;0,00;0,00;0,00;0,00;0,00;M;143
143;010;202607;202606;FACX_4955;00;LENL;N;2;7,4;0,00610;0,05;0,00;0,00;0,05;0,00;M;143
143;010;202607;202606;SPO_10416;00;LENL;N;1;1,7;0,00610;0,01;0,00;0,00;0,01;0,00;M;143
143;010;202607;202606;SPO_11400;00;LENL;N;2;1,4;0,00610;0,01;0,00;0,00;0,01;0,00;M;143
143;010;202607;202607;FACX_0068;00;LENL;N;27824;62381,3;0,00610;380,53;14,42;0,00;394,95;0,00;M;143
143;010;202607;202607;FACX_0068;00;LENL;R;1765;2733,8;0,00427;11,67;0,44;0,00;12,11;0,00;M;143
143;010;202607;202607;FACX_0127;00;LENL;N;101096;235384,7;0,00610;1435,85;54,39;0,00;1490,24;0,00;M;143
143;010;202607;202607;FACX_0127;00;LENL;R;3431;5793,7;0,00427;24,74;0,94;0,00;25,68;0,00;M;143
143;010;202607;202607;FACX_0155;00;LENL;N;27;63,5;0,00610;0,39;0,01;0,00;0,40;0,00;M;143
143;010;202607;202607;FACX_0155;00;LENL;R;2;1,4;0,00427;0,01;0,00;0,00;0,01;0,00;M;143
143;010;202607;202607;FACX_0175;00;LENL;N;198;734,7;0,00610;4,48;0,17;0,00;4,65;0,00;M;143
143;010;202607;202607;FACX_0175;00;LENL;R;12;16,5;0,00427;0,07;0,00;0,00;0,07;0,00;M;143
143;010;202607;202607;FACX_0185;00;LENL;N;3;8,2;0,00610;0,05;0,00;0,00;0,05;0,00;M;143
143;010;202607;202607;FACX_0186;00;LENL;N;1;3,3;0,00610;0,02;0,00;0,00;0,02;0,00;M;143
143;010;202607;202607;FACX_0187;00;LENL;N;3;15,8;0,00610;0,10;0,00;0,00;0,10;0,00;M;143
143;010;202607;202607;FACX_0187;00;LENL;R;1;2,0;0,00427;0,01;0,00;0,00;0,01;0,00;M;143
143;010;202607;202607;FACX_0247;00;LENL;N;4;2,4;0,00610;0,01;0,00;0,00;0,01;0,00;M;143
143;010;202607;202607;FACX_0248;00;LENL;N;23762;61237,9;0,00610;373,55;14,15;0,00;387,70;0,00;M;143
143;010;202607;202607;FACX_0248;00;LENL;R;1072;2244,4;0,00427;9,58;0,36;0,00;9,94;0,00;M;143
143;010;202607;202607;FACX_0755;00;LENL;N;236;1535,6;0,00610;9,37;0,35;0,00;9,72;0,00;M;143
143;010;202607;202607;FACX_0755;00;LENL;R;3;4,0;0,00427;0,02;0,00;0,00;0,02;0,00;M;143
143;010;202607;202607;FACX_0891;00;LENL;N;1123;3937,3;0,00610;24,02;0,91;0,00;24,93;0,00;M;143
143;010;202607;202607;FACX_0891;00;LENL;R;12;46,4;0,00427;0,20;0,01;0,00;0,21;0,00;M;143
143;010;202607;202607;FACX_0926;00;LENL;N;1835;10745,3;0,00610;65,55;2,48;0,00;68,03;0,00;M;143
143;010;202607;202607;FACX_0926;00;LENL;R;1;0,5;0,00427;0,00;0,00;0,00;0,00;0,00;M;143
143;010;202607;202607;FACX_4955;00;4LENL;N;10315;20886,7;0,00610;127,41;4,83;0,00;132,24;0,00;M;143
143;010;202607;202607;FACX_4955;00;4LENL;R;233;427,5;0,00427;1,83;0,07;0,00;1,90;0,00;M;143
143;010;202607;202607;FACX_4955;00;LENL;N;27292;73660,1;0,00610;449,33;17,02;0,00;466,35;0,00;M;143
143;010;202607;202607;FACX_4955;00;LENL;R;1425;1919,3;0,00427;8,20;0,31;0,00;8,51;0,00;M;143
143;010;202607;202607;FACX_5020;00;LENL;N;27813;71218,0;0,00610;434,43;16,46;0,00;450,89;0,00;M;143
143;010;202607;202607;FACX_5020;00;LENL;R;1000;1798,4;0,00427;7,68;0,29;0,00;7,97;0,00;M;143
143;010;202607;202607;FACX_5020;00;LSAL;N;3;1,5;0,00610;0,01;0,00;0,00;0,01;0,00;M;143
143;010;202607;202607;FACX_5021;00;LENL;N;6;7,1;0,00610;0,04;0,00;0,00;0,04;0,00;M;143
143;010;202607;202607;FACX_5042;00;LENL;N;2;1,0;0,00610;0,01;0,00;0,00;0,01;0,00;M;143
143;010;202607;202607;FACX_5060;00;LENL;N;176704;498196,4;0,00610;3039,00;115,13;0,00;3154,13;0,00;M;143
143;010;202607;202607;FACX_5060;00;LENL;R;8013;14679,6;0,00427;62,68;2,38;0,00;65,06;0,00;M;143
143;010;202607;202607;FACX_5061;00;LENL;N;48;98,1;0,00610;0,60;0,02;0,00;0,62;0,00;M;143
143;010;202607;202607;FACX_5061;00;LENL;R;1;1,3;0,00427;0,01;0,00;0,00;0,01;0,00;M;143
143;010;202607;202607;FACX_5065;00;LENL;N;2;1,7;0,00610;0,01;0,00;0,00;0,01;0,00;M;143
143;010;202607;202607;FACX_5101;00;LENL;N;943;2045,2;0,00610;12,48;0,47;0,00;12,95;0,00;M;143
143;010;202607;202607;FACX_5101;00;LENL;R;295;617,1;0,00427;2,64;0,10;0,00;2,74;0,00;M;143
143;010;202607;202607;FACX_5107;00;LENL;N;121216;356462,9;0,00610;2174,42;82,37;0,00;2256,79;0,00;M;143
143;010;202607;202607;FACX_5107;00;LENL;R;3003;4895,9;0,00427;20,91;0,79;0,00;21,70;0,00;M;143
143;010;202607;202607;FACX_5132;00;LENL;N;13;25,9;0,00610;0,16;0,01;0,00;0,17;0,00;M;143
143;010;202607;202607;FACX_5132;00;LENL;R;3;2,4;0,00427;0,01;0,00;0,00;0,01;0,00;M;143
143;010;202607;202607;FACX_5135;00;LENL;N;12306;31117,5;0,00610;189,82;7,19;0,00;197,01;0,00;M;143
143;010;202607;202607;FACX_5135;00;LENL;R;605;1209,5;0,00427;5,16;0,20;0,00;5,36;0,00;M;143
143;010;202607;202607;FACX_5663;00;LENL;N;4;7,9;0,00610;0,05;0,00;0,00;0,05;0,00;M;143
143;010;202607;202607;FACX_5666;00;LENL;N;112298;335059,2;0,00610;2043,86;77,43;0,00;2121,29;0,00;M;143
143;010;202607;202607;FACX_5666;00;LENL;R;3050;5965,4;0,00427;25,47;0,97;0,00;26,44;0,00;M;143
143;010;202607;202607;FACX_5666;00;LSAL;N;2;2,1;0,00610;0,01;0,00;0,00;0,01;0,00;M;143
143;010;202607;202607;FACX_6176;00;LENL;N;40451;100590,7;0,00610;613,60;23,25;0,00;636,85;0,00;M;143
143;010;202607;202607;FACX_6176;00;LENL;R;2272;3881,9;0,00427;16,58;0,63;0,00;17,21;0,00;M;143
143;010;202607;202607;SPOX_0012;00;LENL;N;22;55,2;0,00610;0,34;0,01;0,00;0,35;0,00;M;143
143;010;202607;202607;SPOX_0012;00;LENL;R;1;0,5;0,00427;0,00;0,00;0,00;0,00;0,00;M;143
143;010;202607;202607;SPOX_0089;00;LENL;N;7;14,6;0,00610;0,09;0,00;0,00;0,09;0,00;M;143
143;010;202607;202607;SPOX_0090;00;LENL;N;6;13,3;0,00610;0,08;0,00;0,00;0,08;0,00;M;143
143;010;202607;202607;SPOX_0100;00;LENL;N;1;0,5;0,00610;0,00;0,00;0,00;0,00;0,00;M;143
143;010;202607;202607;SPOX_0104;00;LENL;N;12;43,6;0,00610;0,27;0,01;0,00;0,28;0,00;M;143
143;010;202607;202607;SPOX_0125;00;LENL;N;2;3,4;0,00610;0,02;0,00;0,00;0,02;0,00;M;143
143;010;202607;202607;SPOX_0134;00;LENL;N;3913;9721,7;0,00610;59,30;2,25;0,00;61,55;0,00;M;143
143;010;202607;202607;SPOX_0134;00;LENL;R;198;313,3;0,00427;1,34;0,05;0,00;1,39;0,00;M;143
143;010;202607;202607;SPOX_0346;00;LENL;N;4163;11232,8;0,00610;68,52;2,60;0,00;71,12;0,00;M;143
143;010;202607;202607;SPOX_0346;00;LENL;R;218;792,8;0,00427;3,39;0,13;0,00;3,52;0,00;M;143
143;010;202607;202607;SPOX_0738;00;LENL;N;5953;15975,6;0,00610;97,45;3,69;0,00;101,14;0,00;M;143
143;010;202607;202607;SPOX_0738;00;LENL;R;437;1034,8;0,00427;4,42;0,17;0,00;4,59;0,00;M;143
143;010;202607;202607;SPOX_0810;00;LENL;N;419;1229,8;0,00610;7,50;0,28;0,00;7,78;0,00;M;143
143;010;202607;202607;SPOX_0897;00;LENL;N;4184;21050,2;0,00610;128,41;4,86;0,00;133,27;0,00;M;143
143;010;202607;202607;SPOX_0897;00;LENL;R;199;635,6;0,00427;2,71;0,10;0,00;2,81;0,00;M;143
143;010;202607;202607;SPOX_0899;00;LENL;N;58;124,7;0,00610;0,76;0,03;0,00;0,79;0,00;M;143
143;010;202607;202607;SPOX_0899;00;LENL;R;1;0,5;0,00427;0,00;0,00;0,00;0,00;0,00;M;143
143;010;202607;202607;SPOX_0902;00;LENL;N;283;492,2;0,00610;3,00;0,11;0,00;3,11;0,00;M;143
143;010;202607;202607;SPOX_0902;00;LENL;R;50;81,1;0,00427;0,35;0,01;0,00;0,36;0,00;M;143
143;010;202607;202607;SPOX_0905;00;LENL;N;949;3112,5;0,00610;18,99;0,72;0,00;19,71;0,00;M;143
143;010;202607;202607;SPOX_0905;00;LENL;R;50;242,1;0,00427;1,03;0,04;0,00;1,07;0,00;M;143
143;010;202607;202607;SPOX_0916;00;LENL;N;386;934,1;0,00610;5,70;0,22;0,00;5,92;0,00;M;143
143;010;202607;202607;SPOX_0916;00;LENL;R;10;16,7;0,00427;0,07;0,00;0,00;0,07;0,00;M;143
143;010;202607;202607;SPOX_1007;00;LENL;N;4;9,3;0,00610;0,06;0,00;0,00;0,06;0,00;M;143
143;010;202607;202607;SPOX_1270;00;LENL;N;6;20,3;0,00610;0,12;0,00;0,00;0,12;0,00;M;143
143;010;202607;202607;SPOX_1285;00;LENL;N;6292;17034,5;0,00610;103,91;3,94;0,00;107,85;0,00;M;143
143;010;202607;202607;SPOX_1285;00;LENL;R;387;843,2;0,00427;3,60;0,14;0,00;3,74;0,00;M;143
143;010;202607;202607;SPOX_4932;00;LENL;N;1;0,6;0,00610;0,00;0,00;0,00;0,00;0,00;M;143
143;010;202607;202607;SPOX_6685;00;LENL;N;1524;6583,6;0,00610;40,16;1,52;0,00;41,68;0,00;M;143
143;010;202607;202607;SPOX_6685;00;LENL;R;67;152,7;0,00427;0,65;0,02;0,00;0,67;0,00;M;143
143;010;202607;202607;SPOX_6692;00;LENL;N;82253;327049,8;0,00610;1995,00;75,58;0,00;2070,58;0,00;M;143
143;010;202607;202607;SPOX_6692;00;LENL;R;3824;5658,5;0,00427;24,16;0,92;0,00;25,08;0,00;M;143
143;010;202607;202607;SPOX_6693;00;LENL;N;51;100,6;0,00610;0,61;0,02;0,00;0,63;0,00;M;143
143;010;202607;202607;SPOX_8441;00;LENL;N;3;12,1;0,00610;0,07;0,00;0,00;0,07;0,00;M;143
143;010;202607;202607;SPOX_9655;00;LENL;N;122;587,3;0,00610;3,58;0,14;0,00;3,72;0,00;M;143
143;010;202607;202607;SPOX_9655;00;LENL;R;29;43,0;0,00427;0,18;0,01;0,00;0,19;0,00;M;143
143;010;202607;202607;SPO_10150;00;LENL;N;524766;2241789,8;0,00610;13674,92;518,05;0,00;14192,97;0,00;M;143
143;010;202607;202607;SPO_10150;00;LENL;R;18939;53121,3;0,00427;226,83;8,60;0,00;235,43;0,00;M;143
143;010;202607;202607;SPO_10151;00;LENL;N;19681;59696,8;0,00610;364,15;13,80;0,00;377,95;0,00;M;143
143;010;202607;202607;SPO_10151;00;LENL;R;1301;3489,5;0,00427;14,90;0,56;0,00;15,46;0,00;M;143
143;010;202607;202607;SPO_10154;00;LENL;N;523959;2243157,5;0,00610;13683,26;518,36;0,00;14201,62;0,00;M;143
143;010;202607;202607;SPO_10154;00;LENL;R;18904;53056,2;0,00427;226,55;8,59;0,00;235,14;0,00;M;143
143;010;202607;202607;SPO_10155;00;LENL;N;19834;59199,3;0,00610;361,12;13,68;0,00;374,80;0,00;M;143
143;010;202607;202607;SPO_10155;00;LENL;R;1279;2914,8;0,00427;12,45;0,47;0,00;12,92;0,00;M;143
143;010;202607;202607;SPO_10402;00;LENL;N;115382;370801,3;0,00610;2261,89;85,69;0,00;2347,58;0,00;M;143
143;010;202607;202607;SPO_10402;00;LENL;R;5038;9587,9;0,00427;40,94;1,55;0,00;42,49;0,00;M;143
143;010;202607;202607;SPO_10416;00;LENL;N;109908;349280,6;0,00610;2130,61;80,72;0,00;2211,33;0,00;M;143
143;010;202607;202607;SPO_10416;00;LENL;R;5026;9320,4;0,00427;39,80;1,51;0,00;41,31;0,00;M;143
143;010;202607;202607;SPO_10616;00;LENL;N;40;174,6;0,00610;1,07;0,04;0,00;1,11;0,00;M;143
143;010;202607;202607;SPO_10619;00;LENL;N;109897;717236,0;0,00610;4375,14;165,74;0,00;4540,88;0,00;M;143
143;010;202607;202607;SPO_10619;00;LENL;R;6109;19704,5;0,00427;84,14;3,19;0,00;87,33;0,00;M;143
143;010;202607;202607;SPO_10808;00;LENL;N;170043;599463,1;0,00610;3656,72;138,53;0,00;3795,25;0,00;M;143
143;010;202607;202607;SPO_10808;00;LENL;R;6138;16999,0;0,00427;72,59;2,75;0,00;75,34;0,00;M;143
143;010;202607;202607;SPO_10809;00;LENL;N;635;834,7;0,00610;5,09;0,19;0,00;5,28;0,00;M;143
143;010;202607;202607;SPO_10809;00;LENL;R;181;253,9;0,00427;1,08;0,04;0,00;1,12;0,00;M;143
143;010;202607;202607;SPO_11141;00;LENL;N;5;19,8;0,00610;0,12;0,00;0,00;0,12;0,00;M;143
143;010;202607;202607;SPO_11400;00;LENL;N;209000;662971,6;0,00610;4044,13;153,21;0,00;4197,34;0,00;M;143
143;010;202607;202607;SPO_11400;00;LENL;R;10018;19139,4;0,00427;81,73;3,10;0,00;84,83;0,00;M;143
143;010;202607;202607;SPO_11401;00;LENL;N;9729;30478,4;0,00610;185,92;7,04;0,00;192,96;0,00;M;143
143;010;202607;202607;SPO_11401;00;LENL;R;353;740,1;0,00427;3,16;0,12;0,00;3,28;0,00;M;143
143;010;202607;202607;SPO_11404;00;LENL;N;14074;43353,3;0,00610;264,46;10,02;0,00;274,48;0,00;M;143
143;010;202607;202607;SPO_11404;00;LENL;R;468;1335,8;0,00427;5,70;0,22;0,00;5,92;0,00;M;143
143;010;202607;202607;SPO_11407;00;LENL;N;1449;2989,2;0,00610;18,23;0,69;0,00;18,92;0,00;M;143
143;010;202607;202607;SPO_11407;00;LENL;R;248;416,0;0,00427;1,78;0,07;0,00;1,85;0,00;M;143
143;010;202607;202607;SPO_11910;00;LENL;N;2;4,8;0,00610;0,03;0,00;0,00;0,03;0,00;M;143
143;010;202607;202607;SPO_12040;00;LENL;N;4051;20704,9;0,00610;126,30;4,78;0,00;131,08;0,00;M;143
143;010;202607;202607;SPO_12040;00;LENL;R;224;829,2;0,00427;3,54;0,13;0,00;3,67;0,00;M;143
143;010;202607;202607;SPO_12170;00;LENL;N;4169;21107,2;0,00610;128,75;4,88;0,00;133,63;0,00;M;143
143;010;202607;202607;SPO_12170;00;LENL;R;172;541,1;0,00427;2,31;0,09;0,00;2,40;0,00;M;143
143;010;202607;202607;SPO_14657;00;LENL;N;1596;6077,6;0,00610;37,07;1,40;0,00;38,47;0,00;M;143
143;010;202607;202607;SPO_14657;00;LENL;R;93;172,4;0,00427;0,74;0,03;0,00;0,77;0,00;M;143
143;010;202607;;;01;;;2740537;9957888,70;;60289,89;2283,96;0,00;62573,85;0,00;;
316;452;202607;202607;SPOX_5504;00;LENL;N;4663;14567,6;0,00605;88,13;3,34;0,00;91,47;0,00;M;316
316;452;202607;202607;SPOX_5504;00;LENL;R;122;196,0;0,00423;0,83;0,03;0,00;0,86;0,00;M;316
316;452;202607;202607;SPO_13431;00;LENL;N;17;40,8;0,00605;0,25;0,01;0,00;0,26;0,00;M;316
316;452;202607;202607;SPO_13435;00;LENL;N;20;52,1;0,00605;0,32;0,01;0,00;0,33;0,00;M;316
316;452;202607;;;01;;;4822;14856,50;;89,53;3,39;0,00;92,92;0,00;;
317;070;202607;202605;SPO_10802;00;LENL;N;5;45,1;0,00605;0,27;0,01;0,00;0,28;0,00;M;317
317;070;202607;202605;SPO_11230;00;LENL;N;8;31,4;0,00605;0,19;0,01;0,00;0,20;0,00;M;317
317;070;202607;202606;SPO_10802;00;LENL;N;2;1,2;0,00605;0,01;0,00;0,00;0,01;0,00;M;317
317;070;202607;202606;SPO_10815;00;LENL;N;114557;410437,6;0,00605;2483,15;94,07;0,00;2577,22;0,00;M;317
317;070;202607;202606;SPO_10815;00;LENL;R;6016;13086,3;0,00423;55,36;2,10;0,00;57,46;0,00;M;317
317;070;202607;202606;SPO_11230;00;LENL;N;1;0,6;0,00605;0,00;0,00;0,00;0,00;0,00;M;317
317;070;202607;202607;SPOX_9655;00;LENL;N;21;118,7;0,00605;0,72;0,03;0,00;0,75;0,00;M;317
317;070;202607;202607;SPO_10802;00;LENL;N;96;188,2;0,00605;1,14;0,04;0,00;1,18;0,00;M;317
317;070;202607;202607;SPO_10802;00;LENL;R;3;4,1;0,00423;0,02;0,00;0,00;0,02;0,00;M;317
317;070;202607;202607;SPO_10815;00;LENL;N;318254;1212916,3;0,00605;7338,14;278,00;0,00;7616,14;0,00;M;317
317;070;202607;202607;SPO_10815;00;LENL;R;11466;23062,0;0,00423;97,55;3,70;0,00;101,25;0,00;M;317
317;070;202607;202607;SPO_11230;00;LENL;N;151;286,5;0,00605;1,73;0,07;0,00;1,80;0,00;M;317
317;070;202607;202607;SPO_11230;00;LENL;R;3;4,7;0,00423;0,02;0,00;0,00;0,02;0,00;M;317
317;070;202607;202607;SPO_11231;00;LENL;N;58;388,2;0,00605;2,35;0,09;0,00;2,44;0,00;M;317
317;070;202607;202607;SPO_11401;00;LENL;N;1;0,6;0,00605;0,00;0,00;0,00;0,00;0,00;M;317
317;070;202607;202607;SPO_11404;00;LENL;N;5;48,6;0,00605;0,29;0,01;0,00;0,30;0,00;M;317
317;070;202607;202607;SPO_11462;00;LENL;N;120;906,9;0,00605;5,49;0,21;0,00;5,70;0,00;M;317
317;070;202607;202607;SPO_11921;00;LENL;N;50559;166982,6;0,00605;1010,24;38,27;0,00;1048,51;0,00;M;317
317;070;202607;202607;SPO_11921;00;LENL;R;713;2025,2;0,00423;8,57;0,32;0,00;8,89;0,00;M;317
317;070;202607;202607;SPO_11922;00;LENL;N;6;27,6;0,00605;0,17;0,01;0,00;0,18;0,00;M;317
317;070;202607;202607;SPO_13401;00;LENL;N;413;4989,3;0,00605;30,19;1,14;0,00;31,33;0,00;M;317
317;070;202607;202607;SPO_13401;00;LENL;R;5;6,0;0,00423;0,03;0,00;0,00;0,03;0,00;M;317
317;070;202607;202607;SPO_13405;00;LENL;N;321;3059,5;0,00605;18,51;0,70;0,00;19,21;0,00;M;317
317;070;202607;202607;SPO_13405;00;LENL;R;9;11,8;0,00423;0,05;0,00;0,00;0,05;0,00;M;317
317;070;202607;202607;SPO_13409;00;LENL;N;906;3443,6;0,00605;20,83;0,79;0,00;21,62;0,00;M;317
317;070;202607;202607;SPO_13409;00;LENL;R;21;55,6;0,00423;0,24;0,01;0,00;0,25;0,00;M;317
317;070;202607;202607;SPO_13412;00;LENL;N;907;3745,1;0,00605;22,66;0,86;0,00;23,52;0,00;M;317
317;070;202607;202607;SPO_13412;00;LENL;R;19;17,7;0,00423;0,07;0,00;0,00;0,07;0,00;M;317
317;070;202607;;;01;;;504646;1845891,00;;11097,99;420,44;0,00;11518,43;0,00;;
318;455;202607;202606;SPOX_7683;00;LENL;N;3;13,0;0,00605;0,08;0,00;0,00;0,08;0,00;M;318
318;455;202607;202607;SPOX_7683;00;LENL;N;32892;125777,2;0,00605;760,95;28,83;0,00;789,78;0,00;M;318
318;455;202607;202607;SPOX_7683;00;LENL;R;2826;10023,6;0,00423;42,40;1,61;0,00;44,01;0,00;M;318
318;455;202607;202607;SPOX_9655;00;LENL;N;257845;916422,7;0,00605;5544,36;210,04;0,00;5754,40;0,00;M;318
318;455;202607;202607;SPOX_9655;00;LENL;R;16230;38344,0;0,00423;162,20;6,14;0,00;168,34;0,00;M;318
318;455;202607;202607;SPO_13455;00;LENL;N;374;1053,1;0,00605;6,37;0,24;0,00;6,61;0,00;M;318
318;455;202607;202607;SPO_13455;00;LENL;R;26;60,7;0,00423;0,26;0,01;0,00;0,27;0,00;M;318
318;455;202607;202607;SPO_13459;00;LENL;N;352;1161,1;0,00605;7,02;0,27;0,00;7,29;0,00;M;318
318;455;202607;202607;SPO_13459;00;LENL;R;26;45,2;0,00423;0,19;0,01;0,00;0,20;0,00;M;318
318;455;202607;;;01;;;310574;1092900,60;;6523,83;247,15;0,00;6770,98;0,00;;
319;026;202607;202607;SPOX_9655;00;LENL;N;1;1,5;0,00605;0,01;0,00;0,00;0,01;0,00;M;319
319;026;202607;202607;SPO_10151;00;LENL;N;2;3,1;0,00605;0,02;0,00;0,00;0,02;0,00;M;319
319;026;202607;202607;SPO_10155;00;LENL;N;2;3,5;0,00605;0,02;0,00;0,00;0,02;0,00;M;319
319;026;202607;202607;SPO_13376;00;LENL;N;34;64,6;0,00605;0,39;0,01;0,00;0,40;0,00;M;319
319;026;202607;202607;SPO_13390;00;LENL;N;37;65,0;0,00605;0,39;0,01;0,00;0,40;0,00;M;319
319;026;202607;202607;SPO_13390;00;LENL;R;1;0,6;0,00423;0,00;0,00;0,00;0,00;0,00;M;319
319;026;202607;202607;SPO_14635;00;LENL;N;15;107,8;0,00605;0,65;0,02;0,00;0,67;0,00;M;319
319;026;202607;202607;SPO_14636;00;LENL;N;165472;561329,6;0,00605;3396,04;128,66;0,00;3524,70;0,00;M;319
319;026;202607;202607;SPO_14636;00;LENL;R;4759;9917,4;0,00423;41,95;1,59;0,00;43,54;0,00;M;319
319;026;202607;202607;SPO_14637;00;LENL;N;156414;523765,3;0,00605;3168,78;120,05;0,00;3288,83;0,00;M;319
319;026;202607;202607;SPO_14637;00;LENL;R;4636;9368,2;0,00423;39,63;1,50;0,00;41,13;0,00;M;319
319;026;202607;202607;SPO_14638;00;LENL;N;8;49,0;0,00605;0,30;0,01;0,00;0,31;0,00;M;319
319;026;202607;202607;SPO_14638;00;LENL;R;2;1,1;0,00423;0,00;0,00;0,00;0,00;0,00;M;319
319;026;202607;;;01;;;331383;1104676,70;;6648,18;251,85;0,00;6900,03;0,00;;
351;020;202607;202605;SPO_11464;00;LENL;N;1;0,7;0,00605;0,00;0,00;0,00;0,00;0,00;M;351
351;020;202607;202607;SPOX_0012;00;LENL;N;6;8,0;0,00605;0,05;0,00;0,00;0,05;0,00;M;351
351;020;202607;202607;SPOX_0543;00;LENL;N;167551;711281,1;0,00605;4303,25;163,03;0,00;4466,28;0,00;M;351
351;020;202607;202607;SPOX_0543;00;LENL;R;10215;29169,1;0,00423;123,39;4,68;0,00;128,07;0,00;M;351
351;020;202607;202607;SPOX_0544;00;LENL;N;76;520,9;0,00605;3,15;0,12;0,00;3,27;0,00;M;351
351;020;202607;202607;SPOX_0544;00;LENL;R;3;40,4;0,00423;0,17;0,01;0,00;0,18;0,00;M;351
351;020;202607;202607;SPOX_0551;00;LENL;N;164576;694405,7;0,00605;4201,15;159,16;0,00;4360,31;0,00;M;351
351;020;202607;202607;SPOX_0551;00;LENL;R;10384;28391,1;0,00423;120,09;4,55;0,00;124,64;0,00;M;351
351;020;202607;202607;SPOX_9655;00;LENL;N;34;229,2;0,00605;1,39;0,05;0,00;1,44;0,00;M;351
351;020;202607;202607;SPOX_9655;00;LENL;R;3;2,5;0,00423;0,01;0,00;0,00;0,01;0,00;M;351
351;020;202607;202607;SPO_10151;00;LENL;N;4;13,8;0,00605;0,08;0,00;0,00;0,08;0,00;M;351
351;020;202607;202607;SPO_10151;00;LENL;R;2;1,0;0,00423;0,00;0,00;0,00;0,00;0,00;M;351
351;020;202607;202607;SPO_10155;00;LENL;N;6;7,3;0,00605;0,04;0,00;0,00;0,04;0,00;M;351
351;020;202607;202607;SPO_11401;00;LENL;N;3;4,6;0,00605;0,03;0,00;0,00;0,03;0,00;M;351
351;020;202607;202607;SPO_11404;00;LENL;N;3;26,2;0,00605;0,16;0,01;0,00;0,17;0,00;M;351
351;020;202607;202607;SPO_11460;00;LENL;N;90565;412031,9;0,00605;2492,79;94,44;0,00;2587,23;0,00;M;351
351;020;202607;202607;SPO_11460;00;LENL;R;3156;11751,0;0,00423;49,71;1,88;0,00;51,59;0,00;M;351
351;020;202607;202607;SPO_11461;00;LENL;N;1;1,2;0,00605;0,01;0,00;0,00;0,01;0,00;M;351
351;020;202607;202607;SPO_11464;00;LENL;N;37026;104861,9;0,00605;634,41;24,04;0,00;658,45;0,00;M;351
351;020;202607;202607;SPO_11464;00;LENL;R;2189;4086,6;0,00423;17,29;0,66;0,00;17,95;0,00;M;351
351;020;202607;202607;SPO_11465;00;LENL;N;344;1095,7;0,00605;6,63;0,25;0,00;6,88;0,00;M;351
351;020;202607;202607;SPO_11465;00;LENL;R;2;3,1;0,00423;0,01;0,00;0,00;0,01;0,00;M;351
